,city,State,Payment,lat,lng,group,start_year,reach_stage
894,Atlantic,Iowa,14895,41.3957,-95.0138,NA,2012,1
895,Audubon,Iowa,32300,41.7181,-94.9286,NA,2012,2
896,Belmond,Iowa,9865,42.8466,-93.6084,NA,2013,2
897,Bloomfield,Iowa,14286,40.7487,-92.4173,NA,2012,1
898,Boone,Iowa,28466,42.053,-93.8771,NA,2013,2
899,Britt,Iowa,18474,43.0975,-93.8032,NA,2011,2
900,Carroll,Iowa,28017,42.0699,-94.8647,NA,2013,2
901,Cedar Falls,Iowa,30301,42.5195,-92.4534,NA,2013,2
902,Cedar Rapids,Iowa,47548,41.9667,-91.6782,NA,2012,2
903,Centerville,Iowa,925,40.7294,-92.8718,NA,2014,1
904,Chariton,Iowa,25198,41.0176,-93.3095,NA,2014,1
905,Charles City,Iowa,7630,43.0644,-92.6745,NA,2012,1
906,Cherokee,Iowa,20849,42.7508,-95.5526,NA,2014,1
907,Clarinda,Iowa,15961,40.738,-95.034,NA,2011,1
908,Clarion,Iowa,16483,42.7322,-93.7294,NA,2013,2
909,Clinton,Iowa,38862,41.8434,-90.2408,NA,2011,2
910,Corydon,Iowa,6048,40.7574,-93.3174,NA,2014,1
911,Cresco,Iowa,9319,43.3718,-92.1164,NA,2012,1
912,Creston,Iowa,37220,41.0597,-94.365,NA,2011,2
913,Davenport,Iowa,29955,41.5563,-90.6052,NA,2012,2
914,Decorah,Iowa,16535,43.3016,-91.7845,NA,2013,2
915,Denison,Iowa,20207,42.016,-95.3528,NA,2011,1
916,Des Moines,Iowa,60757,41.5725,-93.6104,NA,2012,2
917,Dubuque,Iowa,45199,42.5007,-90.7067,NA,2011,2
918,Dyersville,Iowa,12942,42.4817,-91.1176,NA,2011,1
919,Elkader,Iowa,15483,42.8572,-91.4024,NA,2014,1
920,Emmetsburg,Iowa,13632,43.1146,-94.6799,NA,2011,2
921,Estherville,Iowa,5731,43.3998,-94.8343,NA,2012,1
922,Fairfield,Iowa,34995,41.0066,-91.9671,NA,2011,1
923,Fort Dodge,Iowa,30345,42.5098,-94.1751,NA,2012,2
924,Fort Madison,Iowa,27268,40.6198,-91.352,NA,2013,2
925,Greenfield,Iowa,8446,41.3056,-94.4592,NA,2011,1
927,Grundy Center,Iowa,15049,42.3638,-92.774,NA,2013,1
928,Guthrie Center,Iowa,10211,41.6781,-94.499,NA,2013,1
930,Hamburg,Iowa,21155,40.6061,-95.6545,NA,2011,2
931,Hampton,Iowa,14020,42.742,-93.205,NA,2011,2
932,Harlan,Iowa,13993,41.6496,-95.3268,NA,2012,1
933,Hawarden,Iowa,21235,43.0015,-96.4829,NA,2012,1
934,Humboldt,Iowa,69024,42.7232,-94.2245,NA,2011,2
935,Ida Grove,Iowa,22262,42.3439,-95.4732,NA,2011,2
936,Independence,Iowa,1025,42.4621,-91.903,NA,2012,1
937,Iowa City,Iowa,45821,41.6559,-91.5304,NA,2011,2
938,Jefferson,Iowa,6863,42.0173,-94.3798,NA,2013,1
939,Keokuk,Iowa,28954,40.4096,-91.4031,NA,2013,2
940,Keosauqua,Iowa,23597,40.7347,-91.9605,NA,2013,2
941,Knoxville,Iowa,4909,41.3188,-93.1024,NA,2014,1
942,Lake City,Iowa,42643,42.2676,-94.7311,NA,2011,2
943,Le Mars,Iowa,20615,42.7809,-96.1743,NA,2012,1
944,Leon,Iowa,15117,40.7407,-93.7546,NA,2013,1
945,Manchester,Iowa,3076,42.4854,-91.4556,NA,2012,1
946,Manning,Iowa,28124,41.9092,-95.0642,NA,2012,2
947,Maquoketa,Iowa,12704,42.0599,-90.665,NA,2013,1
948,Marengo,Iowa,4861,41.7965,-92.0678,NA,2012,1
949,Marshalltown,Iowa,39427,42.0341,-92.9067,NA,2012,2
950,Mason City,Iowa,24805,43.1487,-93.1998,NA,2011,2
951,Mount Ayr,Iowa,11650,40.7141,-94.2377,NA,2012,2
953,Muscatine,Iowa,7815,41.4195,-91.068,NA,2014,2
954,Nevada,Iowa,21964,42.0185,-93.4637,NA,2012,2
955,New Hampton,Iowa,11244,43.0572,-92.3164,NA,2011,2
956,Newton,Iowa,31408,41.6964,-93.0403,NA,2012,2
957,Onawa,Iowa,42607,42.0268,-96.0905,NA,2011,2
958,Orange City,Iowa,18805,43.0021,-96.0567,NA,2012,1
959,Osage,Iowa,5712,43.2827,-92.8115,NA,2011,1
960,Osceola,Iowa,43899,41.0302,-93.783,NA,2011,2
961,Oskaloosa,Iowa,8701,41.2922,-92.6403,NA,2012,1
962,Ottumwa,Iowa,17861,41.0196,-92.4186,NA,2013,2
963,Pella,Iowa,13444,41.4051,-92.9177,NA,2012,1
964,Perry,Iowa,11577,41.838,-94.0943,NA,2012,2
965,Pocahontas,Iowa,1942,42.7371,-94.6661,NA,2013,1
966,Red Oak,Iowa,3153,41.0141,-95.2248,NA,2012,2
968,Rock Valley,Iowa,8141,43.2042,-96.2909,NA,2012,1
969,Sac City,Iowa,18888,42.4217,-94.9979,NA,2011,1
971,Shenandoah,Iowa,24995,40.7583,-95.372,NA,2012,2
972,Sibley,Iowa,31126,43.4013,-95.7438,NA,2012,2
973,Sigourney,Iowa,15118,41.3341,-92.2045,NA,2013,1
974,Sioux Center,Iowa,9138,43.0747,-96.1709,NA,2012,1
975,Sioux City,Iowa,40839,42.4959,-96.3901,NA,2011,2
976,Spencer,Iowa,26665,43.1468,-95.1534,NA,2011,2
977,Spirit Lake,Iowa,25916,43.4176,-95.1109,NA,2012,2
978,Storm Lake,Iowa,25112,42.6431,-95.197,NA,2012,1
979,Sumner,Iowa,14244,42.8498,-92.0971,NA,2013,1
980,Vinton,Iowa,35323,42.1639,-92.026,NA,2011,1
981,Washington,Iowa,5554,41.2982,-91.6928,NA,2012,2
982,Waterloo,Iowa,42159,42.492,-92.3522,NA,2013,2
983,Waukon,Iowa,9097,43.2684,-91.4782,NA,2014,1
984,Waverly,Iowa,5311,42.7249,-92.4707,NA,2012,1
985,Webster City,Iowa,23450,42.4623,-93.8167,NA,2012,2
986,West Burlington,Iowa,27707,40.8218,-91.1762,NA,2012,2
987,West Union,Iowa,40210,42.9588,-91.8132,NA,2013,2
988,Winterset,Iowa,12984,41.3456,-94.0136,NA,2012,1
989,Abilene,Kansas,41544,38.923,-97.2251,NA,2012,2
990,Andover,Kansas,27562,37.6868,-97.1353,NA,2011,1
991,Anthony,Kansas,9171,37.1573,-98.0407,NA,2011,1
992,Arkansas City,Kansas,39535,37.0726,-97.0385,NA,2012,2
993,Ashland,Kansas,15681,37.1868,-99.7697,NA,2012,2
994,Atchison,Kansas,9036,39.5627,-95.137,NA,2015,1
995,Belleville,Kansas,7740,39.8232,-97.6333,NA,2015,1
996,Beloit,Kansas,15390,39.4645,-98.1083,NA,2013,2
997,Burlington,Kansas,39135,38.1931,-95.7452,NA,2012,2
998,Caldwell,Kansas,9262,37.035,-97.6089,NA,2011,1
999,Chanute,Kansas,21437,37.6697,-95.4619,NA,2012,2
1000,Clay Center,Kansas,20823,39.3811,-97.1273,NA,2014,1
1001,Coffeyville,Kansas,27850,37.052,-95.6178,NA,2012,2
1002,Colby,Kansas,22638,39.3842,-101.0461,NA,2012,1
1003,Coldwater,Kansas,17722,37.2583,-99.3378,NA,2011,2
1004,Columbus,Kansas,13814,37.1714,-94.8442,NA,2012,1
1005,Concordia,Kansas,3915,39.5669,-97.6466,NA,2014,1
1006,Council Grove,Kansas,23393,38.6623,-96.4917,NA,2011,1
1007,Dodge City,Kansas,27660,37.761,-100.0182,NA,2013,2
1008,El Dorado,Kansas,25155,37.8208,-96.8614,NA,2012,2
1009,Ellsworth,Kansas,17788,38.7326,-98.2286,NA,2013,1
1010,Emporia,Kansas,2701,38.4028,-96.1924,NA,2013,1
1011,Eureka,Kansas,18950,37.826,-96.2888,NA,2013,2
1012,Fort Scott,Kansas,77419,37.8283,-94.7038,NA,2011,2
1013,Garden City,Kansas,11369,37.9755,-100.8529,NA,2015,1
1014,Garnett,Kansas,31360,38.2845,-95.2408,NA,2012,2
1015,Goodland,Kansas,4394,39.349,-101.7141,NA,2013,1
1016,Great Bend,Kansas,28783,38.3593,-98.8015,NA,2013,2
1017,Harper,Kansas,40975,37.285,-98.0277,NA,2012,2
1018,Hays,Kansas,33514,38.8814,-99.3217,NA,2011,2
1019,Hiawatha,Kansas,10398,39.8517,-95.5381,NA,2013,1
1020,Hill City,Kansas,24559,39.3672,-99.8462,NA,2013,2
1021,Hoisington,Kansas,1624,38.518,-98.7773,NA,2015,1
1022,Holton,Kansas,12144,39.4699,-95.7319,NA,2013,2
1023,Hoxie,Kansas,20268,39.3558,-100.4397,NA,2013,2
1024,Hutchinson,Kansas,35403,38.0671,-97.9081,NA,2011,2
1025,Jetmore,Kansas,14478,38.0247,-99.9077,NA,2011,2
1026,Johnson,Kansas,6039,37.5706,-101.751,NA,2012,1
1027,Junction City,Kansas,35423,39.0272,-96.8497,NA,2012,2
1028,Kansas City,Kansas,63790,39.1234,-94.7443,NA,2012,2
1029,Kingman,Kansas,8889,37.6476,-98.1161,NA,2012,1
1030,Kinsley,Kansas,24853,37.9224,-99.4114,NA,2014,1
1031,Kiowa,Kansas,43747,37.0174,-98.4848,NA,2012,2
1033,Lakin,Kansas,37369,37.9398,-101.2587,NA,2012,2
1034,Lawrence,Kansas,28528,38.9597,-95.2641,NA,2011,2
1035,Leavenworth,Kansas,73142,39.3233,-94.9244,NA,2012,2
1036,Leawood,Kansas,75312,38.9076,-94.6258,NA,2011,2
1037,Lenexa,Kansas,29922,38.9609,-94.8018,NA,2014,2
1038,Liberal,Kansas,36821,37.0466,-100.9295,NA,2013,2
1039,Lincoln,Kansas,12657,39.0408,-98.1448,NA,2014,1
1040,Lindsborg,Kansas,28745,38.5773,-97.6738,NA,2013,1
1041,Lyons,Kansas,5878,38.3462,-98.2045,NA,2013,1
1042,Manhattan,Kansas,62194,39.1882,-96.6053,NA,2012,2
1043,Marion,Kansas,8175,38.3541,-97.0083,NA,2012,2
1044,Marysville,Kansas,13685,39.8431,-96.6386,NA,2012,1
1045,McPherson,Kansas,37299,38.3714,-97.6606,NA,2012,2
1046,Meade,Kansas,28313,37.2836,-100.343,NA,2011,1
1047,Medicine Lodge,Kansas,11897,37.2851,-98.5812,NA,2015,1
1048,Moundridge,Kansas,18554,38.2037,-97.5153,NA,2013,2
1049,Neodesha,Kansas,28996,37.4242,-95.6849,NA,2013,2
1050,Ness City,Kansas,10850,38.4539,-99.9049,NA,2011,1
1051,Newton,Kansas,27999,38.0364,-97.3463,NA,2012,2
1052,Norton,Kansas,21040,39.8363,-99.8916,NA,2012,1
1053,Oakley,Kansas,12988,39.1234,-100.8449,NA,2015,1
1054,Olathe,Kansas,13054,38.8838,-94.8196,NA,2013,2
1055,Onaga,Kansas,4601,39.4893,-96.1702,NA,2014,1
1056,Ottawa,Kansas,40544,38.6,-95.2642,NA,2011,2
1057,Overland Park,Kansas,92003,38.887,-94.687,NA,2011,2
1058,Paola,Kansas,16482,38.5784,-94.8619,NA,2013,2
1059,Parsons,Kansas,25892,37.3405,-95.2959,NA,2012,2
1060,Pittsburg,Kansas,28473,37.4129,-94.6987,NA,2012,2
1061,Pratt,Kansas,39600,37.6777,-98.7465,NA,2011,2
1062,Quinter,Kansas,40728,39.0667,-100.2348,NA,2012,2
1063,Russell,Kansas,8821,38.8878,-98.8513,NA,2013,1
1064,Salina,Kansas,63727,38.8137,-97.6143,NA,2012,2
1065,Scott City,Kansas,9377,38.4791,-100.9023,NA,2013,1
1066,Sedan,Kansas,12707,37.1284,-96.1849,NA,2013,1
1067,Seneca,Kansas,22485,39.8376,-96.0689,NA,2012,2
1069,Syracuse,Kansas,13431,37.9619,-101.7782,NA,2013,1
1070,Topeka,Kansas,41249,39.0346,-95.6956,NA,2012,2
1071,Ulysses,Kansas,14529,37.5772,-101.3547,NA,2013,1
1072,Wamego,Kansas,10302,39.2054,-96.3103,NA,2012,1
1073,Washington,Kansas,9034,39.8173,-97.0487,NA,2012,1
1074,Wellington,Kansas,35615,37.2622,-97.4282,NA,2012,2
1075,Wichita,Kansas,196178,37.6897,-97.3442,NA,2011,2
1076,Winchester,Kansas,15216,39.3226,-95.2688,NA,2014,1
1077,Winfield,Kansas,27509,37.274,-96.9499,NA,2011,2
1078,Albany,Kentucky,16298,36.6906,-85.1353,NA,2011,1
1079,Ashland,Kentucky,65759,38.4592,-82.6449,NA,2011,2
1080,Bardstown,Kentucky,11866,37.8175,-85.4551,NA,2015,1
1081,Benton,Kentucky,34711,36.8512,-88.3594,NA,2011,2
1082,Berea,Kentucky,8917,37.5904,-84.2898,NA,2015,1
1083,Bowling Green,Kentucky,61942,36.9721,-86.4367,NA,2011,2
1084,Burkesville,Kentucky,33054,36.7906,-85.3674,NA,2011,2
1085,Cadiz,Kentucky,29132,36.8696,-87.8048,NA,2012,2
1086,Campbellsville,Kentucky,28862,37.3446,-85.3512,NA,2012,2
1087,Carrollton,Kentucky,12982,38.68,-85.1655,NA,2013,1
1088,Columbia,Kentucky,27208,37.1036,-85.3074,NA,2012,2
1089,Covington,Kentucky,15532,39.0334,-84.5166,NA,2012,1
1090,Cynthiana,Kentucky,23536,38.3854,-84.2996,NA,2011,2
1091,Danville,Kentucky,34567,37.642,-84.7769,NA,2012,2
1092,Edgewood,Kentucky,30920,39.0091,-84.5604,NA,2012,2
1093,Elizabethtown,Kentucky,31699,37.703,-85.8772,NA,2012,2
1094,Frankfort,Kentucky,28448,38.1924,-84.8644,NA,2011,2
1095,Georgetown,Kentucky,36333,38.2253,-84.5481,NA,2012,2
1096,Greensburg,Kentucky,27554,37.2598,-85.4965,NA,2012,2
1097,Greenville,Kentucky,40076,37.2121,-87.1763,NA,2013,2
1098,Hardinsburg,Kentucky,15376,37.7755,-86.4536,NA,2012,1
1099,Harrodsburg,Kentucky,15278,37.7654,-84.8474,NA,2013,2
1100,Hartford,Kentucky,13674,37.4506,-86.893,NA,2012,2
1101,Henderson,Kentucky,27515,37.8405,-87.5788,NA,2012,2
1102,Hopkinsville,Kentucky,31367,36.8381,-87.4777,NA,2012,2
1103,Horse Cave,Kentucky,26764,37.1746,-85.9144,NA,2013,1
1104,Jackson,Kentucky,33834,37.5589,-83.3782,NA,2012,2
1106,Lebanon,Kentucky,28542,37.5685,-85.258,NA,2013,2
1107,Leitchfield,Kentucky,44748,37.4863,-86.2857,NA,2011,1
1108,Lexington,Kentucky,89701,38.0423,-84.4587,NA,2012,2
1109,Liberty,Kentucky,27664,37.3206,-84.9286,NA,2012,2
1110,Louisville,Kentucky,35048,38.1662,-85.6488,NA,2012,2
1111,Madisonville,Kentucky,32779,37.341,-87.5033,NA,2012,2
1112,Manchester,Kentucky,23803,37.1464,-83.7635,NA,2011,2
1113,Marion,Kentucky,40136,37.3321,-88.0795,NA,2012,2
1114,Martin,Kentucky,8673,37.567,-82.7602,NA,2015,1
1115,Mayfield,Kentucky,18930,36.7361,-88.6448,NA,2013,2
1116,Maysville,Kentucky,16874,38.6454,-83.7911,NA,2013,2
1117,Monticello,Kentucky,16980,36.8404,-84.8506,NA,2012,2
1118,Morehead,Kentucky,31431,38.1906,-83.4466,NA,2013,2
1119,Morganfield,Kentucky,26831,37.6869,-87.8885,NA,2012,1
1120,Mount Vernon,Kentucky,25217,37.3578,-84.343,NA,2012,2
1121,Owensboro,Kentucky,29370,37.7575,-87.1172,NA,2012,2
1122,Owenton,Kentucky,5767,38.5386,-84.8409,NA,2014,1
1123,Paducah,Kentucky,22831,37.0711,-88.6436,NA,2012,2
1124,Paintsville,Kentucky,38064,37.8167,-82.8089,NA,2012,2
1125,Paris,Kentucky,40519,38.2015,-84.2717,NA,2012,2
1126,Pikeville,Kentucky,25612,37.4808,-82.5261,NA,2012,2
1127,Pineville,Kentucky,30389,36.7539,-83.7086,NA,2012,2
1128,Prestonsburg,Kentucky,27825,37.6795,-82.7641,NA,2011,2
1129,Princeton,Kentucky,11060,37.1068,-87.8853,NA,2014,2
1130,Russell Springs,Kentucky,5049,37.051,-85.0774,NA,2013,1
1131,Russellville,Kentucky,17864,36.8393,-86.895,NA,2013,2
1132,Salem,Kentucky,23674,37.2653,-88.241,NA,2013,2
1133,Shelbyville,Kentucky,13149,38.2059,-85.2305,NA,2015,1
1134,Tompkinsville,Kentucky,28800,36.7012,-85.6927,NA,2013,2
1135,Versailles,Kentucky,25969,38.0488,-84.726,NA,2012,2
1136,Winchester,Kentucky,38388,38.0014,-84.1907,NA,2012,2
1137,Abbeville,Louisiana,38076,29.9751,-92.1265,NA,2011,2
1138,Alexandria,Louisiana,96635,31.2923,-92.4702,NA,2011,2
1139,Amite,Louisiana,23789,30.7266,-90.509,NA,2013,2
1140,Bastrop,Louisiana,42144,32.7749,-91.9058,NA,2013,2
1141,Baton Rouge,Louisiana,83221,30.4423,-91.1314,NA,2011,2
1142,Bernice,Louisiana,9621,32.8276,-92.6584,NA,2011,1
1143,Breaux Bridge,Louisiana,13867,30.2829,-91.9043,NA,2012,1
1144,Chalmette,Louisiana,24339,29.9438,-89.966,NA,2013,2
1146,Covington,Louisiana,86686,30.4808,-90.1122,NA,2011,2
1147,Crowley,Louisiana,38676,30.2175,-92.3752,NA,2012,2
1148,Delhi,Louisiana,28435,32.4529,-91.49,NA,2012,2
1151,Donaldsonville,Louisiana,9330,30.0954,-90.9925,NA,2013,1
1152,Farmerville,Louisiana,14086,32.7752,-92.4013,NA,2013,1
1153,Franklin,Louisiana,27310,29.7851,-91.5098,NA,2012,2
1154,Franklinton,Louisiana,20759,30.8479,-90.1459,NA,2012,1
1155,Gonzales,Louisiana,23709,30.2131,-90.9234,NA,2011,1
1156,Greensburg,Louisiana,20913,30.83,-90.6698,NA,2013,1
1157,Hammond,Louisiana,46788,30.506,-90.456,NA,2012,2
1158,Homer,Louisiana,39091,32.793,-93.0582,NA,2012,2
1159,Houma,Louisiana,33004,29.5799,-90.7058,NA,2013,2
1160,Jena,Louisiana,40463,31.6914,-92.1298,NA,2011,2
1161,Jennings,Louisiana,40379,30.2233,-92.6582,NA,2011,2
1162,Kaplan,Louisiana,5812,30.006,-92.2839,NA,2012,1
1163,Kenner,Louisiana,19066,30.0109,-90.2549,NA,2013,2
1164,Kinder,Louisiana,42891,30.4835,-92.8508,NA,2013,2
1166,Lacombe,Louisiana,24471,30.3141,-89.931,NA,2013,2
1167,Lafayette,Louisiana,164878,30.2083,-92.0322,NA,2011,2
1168,Lake Charles,Louisiana,91824,30.203,-93.215,NA,2012,2
1169,Leesville,Louisiana,28781,31.1394,-93.2743,NA,2012,2
1170,Luling,Louisiana,37297,29.9008,-90.3523,NA,2011,1
1171,Mamou,Louisiana,12407,30.6349,-92.4179,NA,2014,2
1172,Mansfield,Louisiana,25971,32.0355,-93.7004,NA,2011,2
1173,Many,Louisiana,34854,31.5662,-93.4778,NA,2012,2
1174,Marksville,Louisiana,26607,31.1247,-92.0652,NA,2012,2
1175,Marrero,Louisiana,23179,29.8871,-90.1126,NA,2012,2
1176,Metairie,Louisiana,29064,29.9976,-90.1781,NA,2012,2
1177,Minden,Louisiana,31462,32.6187,-93.2762,NA,2013,2
1178,Monroe,Louisiana,80859,32.5184,-92.0774,NA,2011,2
1179,Morgan City,Louisiana,40464,29.7041,-91.192,NA,2012,2
1180,Natchitoches,Louisiana,35853,31.7317,-93.0979,NA,2013,2
1181,New Iberia,Louisiana,86544,30.0049,-91.8202,NA,2011,2
1182,New Orleans,Louisiana,127147,30.0687,-89.9288,NA,2011,2
1183,New Roads,Louisiana,9063,30.6959,-91.4537,NA,2012,1
1184,Oak Grove,Louisiana,36896,32.8619,-91.3911,NA,2011,2
1185,Oakdale,Louisiana,36136,30.8158,-92.6541,NA,2012,2
1186,Opelousas,Louisiana,31190,30.528,-92.0851,NA,2012,2
1187,Pineville,Louisiana,10671,31.3414,-92.4096,NA,2013,1
1188,Rayville,Louisiana,17302,32.4707,-91.7576,NA,2012,1
1189,Ruston,Louisiana,56003,32.5329,-92.6364,NA,2012,2
1190,Saint Francisville,Louisiana,29479,30.7851,-91.3787,NA,2012,1
1191,Shreveport,Louisiana,119265,32.4659,-93.7959,NA,2011,2
1192,Slidell,Louisiana,106692,30.2882,-89.7826,NA,2012,2
1193,Springhill,Louisiana,26512,33.0019,-93.4613,NA,2011,1
1194,Thibodaux,Louisiana,35123,29.7941,-90.8163,NA,2013,2
1195,Ville Platte,Louisiana,27605,30.6901,-92.2744,NA,2012,2
1196,Vivian,Louisiana,2955,32.8714,-93.9862,NA,2013,1
1197,West Monroe,Louisiana,46639,32.512,-92.1514,NA,2012,2
1198,Winnfield,Louisiana,38009,31.924,-92.6425,NA,2012,2
1199,Winnsboro,Louisiana,30301,32.165,-91.721,NA,2012,2
1200,Augusta,Maine,22614,44.3341,-69.7319,NA,2012,2
1201,Bangor,Maine,54458,44.8322,-68.7906,NA,2011,2
1202,Bar Harbor,Maine,44791,44.3816,-68.2114,NA,2013,2
1203,Biddeford,Maine,18446,43.4674,-70.4512,NA,2014,2
1204,Bridgton,Maine,13918,44.0735,-70.71,NA,2013,1
1205,Brunswick,Maine,66796,43.9077,-69.9456,NA,2011,2
1206,Calais,Maine,36970,45.134,-67.224,NA,2011,2
1207,Caribou,Maine,26815,46.8662,-67.9919,NA,2011,2
1209,Ellsworth,Maine,25885,44.5847,-68.4875,NA,2013,2
1210,Farmington,Maine,4509,44.6681,-70.1459,NA,2012,1
1211,Fort Kent,Maine,37130,47.2535,-68.5893,NA,2011,2
1212,Houlton,Maine,19738,46.1215,-67.8322,NA,2014,2
1213,Lewiston,Maine,52762,44.0915,-70.1681,NA,2011,2
1214,Lincoln,Maine,17612,45.3627,-68.4997,NA,2012,2
1215,Machias,Maine,48237,44.7075,-67.4772,NA,2012,2
1216,Portland,Maine,20556,43.6773,-70.2715,NA,2013,2
1217,Presque Isle,Maine,27328,46.6868,-67.9874,NA,2012,2
1219,Rumford,Maine,13478,44.5502,-70.568,NA,2013,1
1220,Sanford,Maine,3970,43.4244,-70.7573,NA,2012,1
1221,Waterville,Maine,37431,44.544,-69.6626,NA,2012,2
1223,Annapolis,Maryland,33192,38.9706,-76.5047,NA,2012,2
1224,Baltimore,Maryland,221412,39.3051,-76.6144,NA,2011,2
1225,Bel Air,Maryland,27348,39.5348,-76.346,NA,2012,2
1226,Berlin,Maryland,42681,38.3306,-75.215,NA,2012,2
1227,Bethesda,Maryland,14093,38.9866,-77.1188,NA,2013,2
1228,Chestertown,Maryland,27674,39.2195,-76.071,NA,2013,2
1229,Cheverly,Maryland,46380,38.9253,-76.9141,NA,2013,2
1230,Clinton,Maryland,11110,38.7499,-76.9064,NA,2013,2
1231,Crisfield,Maryland,27620,37.9827,-75.8516,NA,2012,2
1232,Cumberland,Maryland,31287,39.6515,-78.7585,NA,2012,2
1233,Easton,Maryland,16226,38.776,-76.0702,NA,2013,2
1234,Elkton,Maryland,40489,39.6067,-75.821,NA,2012,2
1235,Frederick,Maryland,28518,39.4335,-77.4157,NA,2011,1
1238,Glen Burnie,Maryland,17589,39.1559,-76.6072,NA,2013,2
1239,Hagerstown,Maryland,29994,39.6401,-77.7217,NA,2012,2
1242,Lanham,Maryland,36365,38.9621,-76.8421,NA,2012,2
1243,Oakland,Maryland,31664,39.4165,-79.4022,NA,2013,2
1244,Olney,Maryland,25668,39.1466,-77.0715,NA,2012,2
1245,Prince Frederick,Maryland,29100,38.544,-76.5879,NA,2012,2
1246,Randallstown,Maryland,26460,39.3723,-76.8024,NA,2011,2
1247,Rockville,Maryland,12462,39.0834,-77.1553,NA,2013,2
1248,Salisbury,Maryland,32844,38.3755,-75.5867,NA,2012,2
1249,Silver Spring,Maryland,20886,39.0028,-77.0207,NA,2011,2
1250,Towson,Maryland,2891,39.3944,-76.619,NA,2015,1
1251,Athol,Massachusetts,22136,42.5936,-72.2302,NA,2012,1
1252,Attleboro,Massachusetts,33943,41.9311,-71.295,NA,2011,2
1253,Ayer,Massachusetts,30463,42.5613,-71.5848,NA,2013,2
1254,Beverly,Massachusetts,27123,42.5681,-70.8627,NA,2012,2
1255,Boston,Massachusetts,258875,42.3188,-71.0846,NA,2011,2
1256,Brockton,Massachusetts,51485,42.0821,-71.0242,NA,2011,2
1257,Burlington,Massachusetts,5025,42.5022,-71.2027,NA,2015,1
1258,Cambridge,Massachusetts,53323,42.3758,-71.1184,NA,2011,2
1259,Clinton,Massachusetts,13979,42.4183,-71.6856,NA,2014,1
1262,Fall River,Massachusetts,23461,41.7136,-71.1015,NA,2012,2
1263,Falmouth,Massachusetts,10681,41.5516,-70.6088,NA,2013,2
1264,Framingham,Massachusetts,36589,42.3085,-71.4368,NA,2012,2
1265,Gardner,Massachusetts,27223,42.5845,-71.9867,NA,2012,2
1267,Haverhill,Massachusetts,6662,42.7838,-71.0871,NA,2013,1
1268,Holyoke,Massachusetts,32067,42.2126,-72.6411,NA,2011,2
1269,Hyannis,Massachusetts,19450,41.6529,-70.2828,NA,2013,2
1270,Lawrence,Massachusetts,25278,42.7003,-71.1626,NA,2012,2
1271,Leominster,Massachusetts,32645,42.5209,-71.7717,NA,2011,2
1272,Lowell,Massachusetts,30020,42.6389,-71.3217,NA,2012,2
1273,Marlborough,Massachusetts,27883,42.3494,-71.5468,NA,2014,1
1274,Medford,Massachusetts,24901,42.4234,-71.1087,NA,2012,2
1275,Methuen,Massachusetts,23134,42.734,-71.1889,NA,2012,2
1276,Milford,Massachusetts,36461,42.1477,-71.5167,NA,2011,2
1277,Milton,Massachusetts,39381,42.2413,-71.0844,NA,2011,2
1278,Nantucket,Massachusetts,45921,41.2723,-70.0947,NA,2013,2
1279,Needham,Massachusetts,28411,42.2814,-71.2411,NA,2011,1
1280,New Bedford,Massachusetts,23516,41.6697,-70.9428,NA,2012,2
1281,Newburyport,Massachusetts,26708,42.8124,-70.8879,NA,2012,2
1282,Newton,Massachusetts,11567,42.3316,-71.2084,NA,2013,2
1283,North Adams,Massachusetts,16788,42.6844,-73.1166,NA,2012,1
1284,Northampton,Massachusetts,32699,42.3266,-72.6745,NA,2012,2
1285,Norwood,Massachusetts,25450,42.1861,-71.1948,NA,2012,2
1287,Pittsfield,Massachusetts,26102,42.4517,-73.2605,NA,2012,2
1288,Plymouth,Massachusetts,23727,41.9539,-70.6693,NA,2012,2
1289,Quincy,Massachusetts,21617,42.2516,-71.0183,NA,2013,2
1290,Salem,Massachusetts,23598,42.5129,-70.902,NA,2013,2
1291,Springfield,Massachusetts,50099,42.1155,-72.5395,NA,2011,2
1292,Taunton,Massachusetts,23360,41.9036,-71.0943,NA,2013,2
1293,Ware,Massachusetts,40436,42.2549,-72.246,NA,2011,1
1294,Westfield,Massachusetts,32467,42.1382,-72.7561,NA,2011,1
1295,Worcester,Massachusetts,70652,42.2705,-71.8079,NA,2012,2
1296,Adrian,Michigan,31795,41.8994,-84.0446,NA,2013,2
1297,Alma,Michigan,30713,43.38,-84.6556,NA,2012,2
1298,Alpena,Michigan,33224,45.074,-83.4399,NA,2011,2
1299,Bad Axe,Michigan,1996,43.8038,-82.9981,NA,2011,2
1300,Battle Creek,Michigan,22174,42.2985,-85.2296,NA,2011,2
1301,Bay City,Michigan,19911,43.5903,-83.8886,NA,2013,2
1302,Big Rapids,Michigan,36529,43.6992,-85.4803,NA,2012,2
1303,Brighton,Michigan,32646,42.5298,-83.7848,NA,2013,2
1304,Cadillac,Michigan,30946,44.2495,-85.4139,NA,2012,2
1305,Caro,Michigan,10823,43.4895,-83.402,NA,2012,1
1306,Carson City,Michigan,22085,43.1816,-84.8463,NA,2011,2
1307,Cass City,Michigan,19220,43.6007,-83.1767,NA,2011,1
1308,Charlevoix,Michigan,2004,45.3137,-85.2558,NA,2012,1
1309,Charlotte,Michigan,21848,42.5662,-84.8304,NA,2013,2
