"zip","city","state","latitude","longitude","Total_Payments"
"52777","Wheatland","IA",41.843587,-90.86097,6289.31
"52778","Wilton","IA",41.604559,-91.00644,77530.13
"52802","Davenport","IA",41.513182,-90.61672,69320
"52803","Davenport","IA",41.538582,-90.56223,1318654.38
"52804","Davenport","IA",41.546931,-90.61964,394360
"52806","Davenport","IA",41.574581,-90.60303,652314.9
"52807","Davenport","IA",41.565433,-90.53924,2344479.06
"53004","Belgium","WI",43.498943,-87.86211,38220
"53005","Brookfield","WI",43.060872,-88.09478,1859673.54
"53006","Brownsville","WI",43.623996,-88.51089,26460
"53007","Butler","WI",43.10836,-88.06893,37600
"53010","Campbellsport","WI",43.602787,-88.2653,26460
"53012","Cedarburg","WI",43.305412,-87.99794,392549.09
"53013","Cedar Grove","WI",43.575272,-87.84597,38220
"53014","Chilton","WI",44.033215,-88.17626,134165.13
"53015","Cleveland","WI",43.914168,-87.76689,38220
"53018","Delafield","WI",43.05348,-88.39844,289271.17
"53021","Fredonia","WI",43.483263,-87.98908,38220
"53022","Germantown","WI",43.219155,-88.12043,539918.96
"53024","Grafton","WI",43.32546,-87.94573,1193635.86
"53027","Hartford","WI",43.313361,-88.37332,555248.94
"53029","Hartland","WI",43.132743,-88.34737,632106.62
"53032","Horicon","WI",43.446666,-88.62795,55240
"53033","Hubertus","WI",43.233282,-88.2396,193627.18
"53034","Hustisford","WI",43.345528,-88.60135,23107.56
"53036","Ixonia","WI",43.178685,-88.5739,40002.23
"53037","Jackson","WI",43.322213,-88.17011,186106.34
"53038","Johnson Creek","WI",43.075784,-88.77595,64974.26
"53039","Juneau","WI",43.378828,-88.70876,35280.28
"53040","Kewaskum","WI",43.52413,-88.19215,6217.36
"53042","Kiel","WI",43.924095,-88.00285,130394.08
"53045","Brookfield","WI",43.055315,-88.1503,760234.29
"53050","Mayville","WI",43.499518,-88.53911,106893.37
"53051","Menomonee Falls","WI",43.151183,-88.11034,3268949.51
"53057","Mount Calvary","WI",43.80576,-88.25436,26460
"53058","Nashotah","WI",43.108775,-88.40276,4796.48
"53061","New Holstein","WI",43.949961,-88.09962,105638.02
"53066","Oconomowoc","WI",43.108241,-88.48935,2663488.23
"53070","Oostburg","WI",43.622793,-87.80364,30380
"53072","Pewaukee","WI",43.076953,-88.268,482852.93
"53073","Plymouth","WI",43.758674,-87.98005,597175.16
"53074","Port Washington","WI",43.40181,-87.88001,397826.01
"53075","Random Lake","WI",43.564477,-87.99094,63911.62
"53080","Saukville","WI",43.394676,-87.95887,105878.63
"53081","Sheboygan","WI",43.736145,-87.72893,4015868.55
"53083","Sheboygan","WI",43.797567,-87.75664,269020.21
"53085","Sheboygan Falls","WI",43.731685,-87.83406,117782.22
"53086","Slinger","WI",43.33278,-88.27907,253052.39
"53089","Sussex","WI",43.14004,-88.22641,613821.13
"53090","West Bend","WI",43.446623,-88.17879,125420
"53092","Thiensville","WI",43.223907,-87.95085,1420665.45
"53094","Watertown","WI",43.170606,-88.73058,341953.62
"53095","West Bend","WI",43.40328,-88.18026,2941160.74
"53097","Mequon","WI",43.234506,-88.00914,950186.79
"53098","Watertown","WI",43.231506,-88.70634,769803.72
"53105","Burlington","WI",42.662671,-88.28132,1598497.25
"53110","Cudahy","WI",42.948416,-87.86101,763101.86
"53115","Delavan","WI",42.63427,-88.6383,395994.91
"53119","Eagle","WI",42.881035,-88.47117,38693.38
"53120","East Troy","WI",42.797775,-88.40435,78020
"53121","Elkhorn","WI",42.711105,-88.54214,676234.79
"53122","Elm Grove","WI",43.050762,-88.0842,15862.78
"53125","Fontana","WI",42.546003,-88.56234,43937.67
"53130","Hales Corners","WI",42.941264,-88.05121,282098.77
"53132","Franklin","WI",42.896145,-88.00891,1749239.69
"53140","Kenosha","WI",42.60217,-87.82979,380800
"53142","Kenosha","WI",42.559823,-87.87878,1510790.04
"53143","Kenosha","WI",42.56427,-87.83043,1423803.17
"53144","Kenosha","WI",42.601842,-87.87617,334323.73
"53147","Lake Geneva","WI",42.587613,-88.45828,1101589.37
"53149","Mukwonago","WI",42.872477,-88.34409,764339.79
"53150","Muskego","WI",42.901235,-88.12464,397603.06
"53151","New Berlin","WI",42.980163,-88.09438,1459914.62
"53153","North Prairie","WI",42.935259,-88.40501,27535.57
"53154","Oak Creek","WI",42.884347,-87.8992,694029.51
"53156","Palmyra","WI",42.879242,-88.58987,35601.6
"53158","Pleasant Prairie","WI",42.529075,-87.87201,510885.12
"53168","Salem","WI",42.573081,-88.12444,193640
"53172","South Milwaukee","WI",42.909816,-87.86395,305002.77
"53177","Sturtevant","WI",42.699169,-87.91692,43480
"53181","Twin Lakes","WI",42.515596,-88.25761,96040
"53182","Union Grove","WI",42.696322,-88.04658,194500
"53183","Wales","WI",43.002534,-88.37771,113353.47
"53184","Walworth","WI",42.532636,-88.59862,61740
"53185","Waterford","WI",42.798555,-88.19409,226606.86
"53186","Waukesha","WI",43.015289,-88.20924,786146.72
"53188","Waukesha","WI",43.020762,-88.26852,5684933.87
"53189","Waukesha","WI",42.967394,-88.264,483079.8
"53190","Whitewater","WI",42.818747,-88.73279,331112.53
"53201","Milwaukee","WI",43.011264,-87.958409,82680
"53202","Milwaukee","WI",43.046213,-87.9005,916866.6
"53206","Milwaukee","WI",43.076179,-87.93476,23520
"53207","Milwaukee","WI",42.985465,-87.89998,316731.24
"53208","Milwaukee","WI",43.047863,-87.96618,23520
"53209","Milwaukee","WI",43.11941,-87.94727,3213496.31
"53210","Milwaukee","WI",43.068962,-87.97423,254493.72
"53211","Milwaukee","WI",43.083012,-87.8859,3056682.03
"53212","Milwaukee","WI",43.072062,-87.9103,812301.9
"53213","Milwaukee","WI",43.049012,-88.00012,336479.12
"53214","Milwaukee","WI",43.020363,-88.01273,733633.32
"53215","Milwaukee","WI",42.999364,-87.94343,6949435.16
"53216","Milwaukee","WI",43.086711,-87.9749,235020
"53217","Milwaukee","WI",43.14351,-87.90894,1023549.42
"53219","Milwaukee","WI",42.996614,-87.99213,37728.09
"53220","Milwaukee","WI",42.969115,-87.99141,1174384.72
"53221","Milwaukee","WI",42.953915,-87.9457,1868860.99
"53222","Milwaukee","WI",43.083261,-88.02823,1484251.15
"53223","Milwaukee","WI",43.163692,-87.98717,497924.02
"53224","Milwaukee","WI",43.153865,-88.04032,26460
"53225","Milwaukee","WI",43.11576,-88.04121,26460
"53226","Milwaukee","WI",43.048545,-88.04239,15779012.96
"53227","Milwaukee","WI",42.997647,-88.03717,1553735.85
"53228","Milwaukee","WI",42.966681,-88.03798,204247.39
"53233","Milwaukee","WI",43.037313,-87.93373,1255402.68
"53234","Milwaukee","WI",43.017412,-87.569664,391126.45
"53235","Saint Francis","WI",42.971156,-87.87452,506684.04
"53278","Milwaukee","WI",43.038863,-87.902384,59347.22
"53295","Milwaukee","WI",43.017412,-87.569664,14553.73
"53402","Racine","WI",42.767286,-87.79747,332608.27
"53403","Racine","WI",42.704519,-87.80062,676109.18
"53404","Racine","WI",42.743169,-87.80534,102905.44
"53405","Racine","WI",42.714369,-87.82424,3063188.72
"53406","Racine","WI",42.730807,-87.85827,613017.45
"53507","Barneveld","WI",43.008697,-89.90117,106234.8
"53508","Belleville","WI",42.865397,-89.55461,404421.69
"53511","Beloit","WI",42.526464,-89.04291,1896676.03
"53515","Black Earth","WI",43.131939,-89.7438,53280
"53516","Blanchardville","WI",42.802663,-89.85943,41520
"53517","Blue Mounds","WI",43.031138,-89.83672,34300
"53520","Brodhead","WI",42.613107,-89.37364,47651.54
"53523","Cambridge","WI",42.99273,-89.02274,77674.82
"53525","Clinton","WI",42.551253,-88.85412,43720
"53527","Cottage Grove","WI",43.073751,-89.1967,207399.18
"53528","Cross Plains","WI",43.116408,-89.64371,243561.48
"53530","Darlington","WI",42.686745,-90.10983,88268.73
"53531","Deerfield","WI",43.055415,-89.09349,117058.77
"53532","De Forest","WI",43.240098,-89.33659,544143.51
"53533","Dodgeville","WI",42.974296,-90.14404,454997.97
"53534","Edgerton","WI",42.841688,-89.07223,410924.03
"53536","Evansville","WI",42.772516,-89.2802,94828.34
"53538","Fort Atkinson","WI",42.924942,-88.84813,1564039.9
"53545","Janesville","WI",42.69146,-89.04277,409229.95
"53546","Janesville","WI",42.666761,-88.99528,1908297.96
"53548","Janesville","WI",42.68,-89.07,3364727.96
"53549","Jefferson","WI",42.993905,-88.79321,135340
"53551","Lake Mills","WI",43.082761,-88.90838,246215.32
"53555","Lodi","WI",43.325153,-89.56074,122555
"53558","McFarland","WI",43.015498,-89.28954,96317.6
"53560","Mazomanie","WI",43.177861,-89.78012,3920
"53562","Middleton","WI",43.103711,-89.51106,1342588.33
"53563","Milton","WI",42.778497,-88.95595,172320
"53565","Mineral Point","WI",42.852038,-90.1745,332409.22
"53566","Monroe","WI",42.603462,-89.64037,2394758.12
"53571","Morrisonville","WI",43.277409,-89.35853,5880
"53572","Mount Horeb","WI",42.985255,-89.73647,248906.23
"53573","Muscoda","WI",43.1914,-90.45655,32810.79
"53574","New Glarus","WI",42.81636,-89.64075,31075.04
"53575","Oregon","WI",42.929208,-89.38478,528749.66
"53577","Plain","WI",43.302123,-90.07619,6781.8
"53578","Prairie Du Sac","WI",43.318318,-89.74928,370692.06
"53579","Reeseville","WI",43.296299,-88.86721,27073.37
"53581","Richland Center","WI",43.361048,-90.40776,676076.2
"53583","Sauk City","WI",43.267183,-89.76912,489344.84
"53586","Shullsburg","WI",42.5744,-90.23935,10350.58
"53588","Spring Green","WI",43.174503,-90.07267,66860.42
"53589","Stoughton","WI",42.926473,-89.22432,654233.42
"53590","Sun Prairie","WI",43.189953,-89.2253,1225633.77
"53593","Verona","WI",42.988593,-89.55543,450726.06
"53594","Waterloo","WI",43.18584,-88.97553,23880
"53597","Waunakee","WI",43.182873,-89.45408,338240.35
"53598","Windsor","WI",43.21352,-89.34203,157194.55
"53702","Madison","WI",43.06956,-89.423861,19600
"53703","Madison","WI",43.078646,-89.37727,438473.12
"53704","Madison","WI",43.121416,-89.34968,1372686.4
"53705","Madison","WI",43.073395,-89.45049,2489740.73
"53706","Madison","WI",43.074296,-89.40774,40480
"53711","Madison","WI",43.036696,-89.44499,1397404.33
"53713","Madison","WI",43.037647,-89.39154,1350294.05
"53715","Madison","WI",43.061546,-89.40024,9710443.17
"53716","Madison","WI",43.065621,-89.32085,3452587.79
"53717","Madison","WI",43.072994,-89.51992,6179212.14
"53718","Madison","WI",43.095178,-89.2704,869522.42
"53719","Madison","WI",43.029497,-89.50531,1840557.92
"53791","Madison","WI",43.06956,-89.423861,71280
"53792","Madison","WI",43.06956,-89.423861,10649673.11
"53805","Boscobel","WI",43.136963,-90.69831,75181.79
"53807","Cuba City","WI",42.607138,-90.44812,33959.7
"53808","Dickeyville","WI",42.627951,-90.5939,33429.63
"53809","Fennimore","WI",42.98995,-90.63483,14700
"53813","Lancaster","WI",42.847591,-90.70167,361831.92
"53818","Platteville","WI",42.743948,-90.48625,795593.45
"53821","Prairie Du Chien","WI",43.036566,-91.11838,699056.12
"53901","Portage","WI",43.549851,-89.47101,1214501.41
"53913","Baraboo","WI",43.483503,-89.74753,1155972.91
"53925","Columbus","WI",43.340383,-89.04091,449436.79
"53932","Fall River","WI",43.407179,-89.05837,70588.41
"53940","Lake Delton","WI",43.589593,-89.79306,161271.52
"53946","Markesan","WI",43.727646,-89.02574,23520
"53948","Mauston","WI",43.783534,-90.0566,112094.89
"53949","Montello","WI",43.792518,-89.34061,23520
"53950","New Lisbon","WI",43.90147,-90.13777,43480
"53955","Poynette","WI",43.404191,-89.4171,41760
"53956","Randolph","WI",43.544491,-89.01137,86960
"53959","Reedsburg","WI",43.53414,-89.99183,554404.42
"53963","Waupun","WI",43.633781,-88.7351,276170.72
"53964","Westfield","WI",43.907282,-89.49412,77955.18
"53965","Wisconsin Dells","WI",43.645603,-89.78104,194297.49
"53968","Wonewoc","WI",43.648089,-90.24377,57874.14
"54001","Amery","WI",45.326339,-92.37857,620218.76
"54002","Baldwin","WI",44.96915,-92.37326,100670.06
"54011","Ellsworth","WI",44.718955,-92.46651,125429.2
"54013","Glenwood City","WI",45.06461,-92.18504,55298.77
"54016","Hudson","WI",44.978518,-92.71996,1179348.41
"54017","New Richmond","WI",45.122052,-92.53691,588313.71
"54020","Osceola","WI",45.299735,-92.64222,196132.07
"54021","Prescott","WI",44.752662,-92.77958,130072.01
"54022","River Falls","WI",44.854636,-92.61729,1015153.98
"54024","Saint Croix Falls","WI",45.469339,-92.62088,889238.06
"54025","Somerset","WI",45.142151,-92.6819,44168.9
"54106","Black Creek","WI",44.472424,-88.45746,43535
"54110","Brillion","WI",44.179504,-88.07449,93749.07
"54115","De Pere","WI",44.42042,-88.07896,1359041.7
"54130","Kaukauna","WI",44.293197,-88.25922,527367.42
"54135","Keshena","WI",44.901909,-88.59535,45649.32
"54136","Kimberly","WI",44.268387,-88.33656,254573.35
"54140","Little Chute","WI",44.286637,-88.31001,189577.3
"54143","Marinette","WI",45.092448,-87.64929,971013.48
"54151","Niagara","WI",45.732689,-87.96996,66640
"54153","Oconto","WI",44.886571,-87.89935,29943.36
"54154","Oconto Falls","WI",44.86802,-88.16446,138169.97
"54157","Peshtigo","WI",45.057605,-87.77449,57160.93
"54162","Pulaski","WI",44.65711,-88.24208,76861.89
"54165","Seymour","WI",44.51523,-88.31075,106427.06
"54166","Shawano","WI",44.779241,-88.60636,874354.17
"54180","Wrightstown","WI",44.325856,-88.16205,46370.69
"54201","Algoma","WI",44.613604,-87.46502,71360.32
"54208","Denmark","WI",44.358527,-87.79747,65235.04
"54216","Kewaunee","WI",44.456022,-87.54429,150775.95
"54217","Luxemburg","WI",44.55681,-87.71413,152119.8
"54220","Manitowoc","WI",44.096194,-87.68919,1883347.83
"54221","Manitowoc","WI",44.132295,-87.599031,210080
"54229","New Franken","WI",44.559995,-87.81553,86960
"54234","Sister Bay","WI",45.186528,-87.11618,109475.21
"54235","Sturgeon Bay","WI",44.844133,-87.38044,571803.77
"54241","Two Rivers","WI",44.174245,-87.58613,621157.68
"54245","Valders","WI",44.037618,-87.90026,41760
"54301","Green Bay","WI",44.489059,-88.01674,3535772.11
"54302","Green Bay","WI",44.505782,-87.97947,26884.63
"54303","Green Bay","WI",44.530892,-88.04482,3090951.55
"54304","Green Bay","WI",44.499346,-88.06318,746520.33
"54305","Green Bay","WI",44.460064,-88.007382,59160
"54307","Green Bay","WI",44.460064,-88.007382,115640
"54308","Green Bay","WI",44.459509,-87.805912,627472.15
"54311","Green Bay","WI",44.485243,-87.92232,1856514.84
"54313","Green Bay","WI",44.564261,-88.10326,1260708.37
"54324","Green Bay","WI",44.460064,-88.007382,1960
"54401","Wausau","WI",44.958382,-89.6693,5103331.92
"54403","Wausau","WI",44.976118,-89.59209,660600.91
"54405","Abbotsford","WI",44.950905,-90.30486,54870.75
"54406","Amherst","WI",44.421111,-89.30618,57069.87
"54409","Antigo","WI",45.121666,-89.13388,586856.62
"54421","Colby","WI",44.903,-90.30657,81700
"54426","Edgar","WI",44.907131,-89.9777,1960
"54428","Elcho","WI",45.440199,-89.13837,38220
"54449","Marshfield","WI",44.656686,-90.18152,20714215.26
"54451","Medford","WI",45.171131,-90.40527,283992.74
"54452","Merrill","WI",45.181311,-89.70469,275659.8
"54455","Mosinee","WI",44.787003,-89.69066,347949.36
"54456","Neillsville","WI",44.553719,-90.61457,89470.48
"54457","Nekoosa","WI",44.260056,-89.88239,159650.73
"54459","Ogema","WI",45.434426,-90.26806,23520
"54466","Pittsville","WI",44.404914,-90.24246,69746.06
"54467","Plover","WI",44.452277,-89.54399,207946.22
"54476","Schofield","WI",44.903194,-89.57937,548670.61
"54481","Stevens Point","WI",44.524054,-89.55621,1773258.46
"54482","Stevens Point","WI",44.57,-89.54,170250.51
"54487","Tomahawk","WI",45.510639,-89.73162,239607.05
"54494","Wisconsin Rapids","WI",44.373468,-89.78761,1449462.37
"54495","Wisconsin Rapids","WI",44.376507,-89.90771,79120
"54501","Rhinelander","WI",45.64672,-89.39408,1304582.86
"54520","Crandon","WI",45.522208,-88.9105,40586.2
"54521","Eagle River","WI",45.922669,-89.24825,149920
"54534","Hurley","WI",46.40553,-90.21811,43480
"54539","Lake Tomahawk","WI",45.811923,-89.57988,93200
"54540","Land O Lakes","WI",46.149936,-89.36592,78658.59
"54548","Minocqua","WI",45.869921,-89.79346,71280
"54552","Park Falls","WI",45.927783,-90.34311,70978.83
"54555","Phillips","WI",45.716124,-90.40013,23520
"54562","Three Lakes","WI",45.815926,-89.10942,46060
"54568","Woodruff","WI",45.924341,-89.68496,58360.38
"54601","La Crosse","WI",43.797116,-91.21141,14570387.12
"54603","La Crosse","WI",43.848665,-91.24922,66335.18
"54612","Arcadia","WI",44.253423,-91.48885,189923.46
"54615","Black River Falls","WI",44.277231,-90.80066,954846.05
"54616","Blair","WI",44.293183,-91.23075,898.37
"54623","Coon Valley","WI",43.713575,-91.02348,18792.86
"54629","Fountain City","WI",44.13288,-91.67722,7491.75
"54630","Galesville","WI",44.087366,-91.35965,37600
"54634","Hillsboro","WI",43.610055,-90.40896,118420.06
"54636","Holmen","WI",43.978816,-91.2512,287854.46
"54639","La Farge","WI",43.610629,-90.62108,1627.15
"54650","Onalaska","WI",43.899664,-91.22963,1954811.63
"54654","Seneca","WI",43.265154,-90.959,23446.18
"54656","Sparta","WI",43.96977,-90.80796,531192.78
"54660","Tomah","WI",43.984412,-90.48416,848184.2
"54661","Trempealeau","WI",44.026843,-91.4513,31211.81
"54665","Viroqua","WI",43.543934,-90.89904,471420
"54667","Westby","WI",43.656393,-90.85562,14618.82
"54669","West Salem","WI",43.903949,-91.08847,43341.88
"54701","Eau Claire","WI",44.780427,-91.48065,4878416.93
"54702","Eau Claire","WI",44.726626,-91.285931,43480
"54703","Eau Claire","WI",44.82961,-91.50521,3985529.96
"54720","Altoona","WI",44.80416,-91.43963,447654.87
"54722","Augusta","WI",44.699923,-91.12509,27778.09
"54724","Bloomer","WI",45.101683,-91.48415,215016.58
"54727","Cadott","WI",44.963809,-91.16181,11760
"54728","Chetek","WI",45.312195,-91.64173,43480
"54729","Chippewa Falls","WI",44.932711,-91.38877,745738.27
"54736","Durand","WI",44.613891,-91.92402,44276.63
"54740","Elmwood","WI",44.763269,-92.1517,18248.99
"54742","Fall Creek","WI",44.763678,-91.29172,66489.32
"54751","Menomonie","WI",44.86877,-91.92915,929510.53
"54755","Mondovi","WI",44.584633,-91.68767,96378.33
"54758","Osseo","WI",44.555876,-91.21713,163577.26
"54768","Stanley","WI",44.963528,-90.93012,36418.52
"54771","Thorp","WI",44.95298,-90.79784,3920
"54773","Whitehall","WI",44.377781,-91.30948,113552.67
"54801","Spooner","WI",45.850775,-91.94361,430224.79
"54806","Ashland","WI",46.577191,-90.89707,1072661.49
"54812","Barron","WI",45.39701,-91.86337,420740.72
"54822","Cameron","WI",45.401622,-91.72727,13326.93
"54829","Cumberland","WI",45.552434,-92.05004,103980
"54843","Hayward","WI",46.005082,-91.35255,416520
"54848","Ladysmith","WI",45.477445,-91.105,168114.96
"54868","Rice Lake","WI",45.517226,-91.72638,94800
"54871","Shell Lake","WI",45.750367,-91.99048,76920
"54880","Superior","WI",46.684273,-92.09474,535518.96
"54889","Turtle Lake","WI",45.407855,-92.15619,26760
"54901","Oshkosh","WI",44.043984,-88.53528,443417.98
"54902","Oshkosh","WI",43.988616,-88.54699,376330.37
"54903","Oshkosh","WI",44.06858,-88.644873,73868.72
"54904","Oshkosh","WI",44.018871,-88.61324,2241183.77
"54911","Appleton","WI",44.276986,-88.39445,4201469.98
"54913","Appleton","WI",44.322836,-88.40492,1749403.64
"54914","Appleton","WI",44.267411,-88.4383,1153702.43
"54915","Appleton","WI",44.244753,-88.37783,1464144.48
"54923","Berlin","WI",43.978561,-88.95413,322058.3
"54929","Clintonville","WI",44.63605,-88.74673,201883.8
"54930","Coloma","WI",44.025668,-89.52124,11760
"54935","Fond Du Lac","WI",43.769889,-88.4281,3631379.01
"54937","Fond Du Lac","WI",43.785391,-88.48704,277627.15
