state,Date,Travelers
MT,2019/2/13,NA
MT,2019/2/14,NA
MT,2019/2/15,NA
MT,2019/2/16,NA
MT,2019/2/17,NA
MT,2019/2/18,NA
MT,2019/2/19,NA
MT,2019/2/20,NA
MT,2019/2/21,NA
MT,2019/2/22,NA
MT,2019/2/23,NA
MT,2019/2/24,NA
MT,2019/2/25,NA
MT,2019/2/26,NA
MT,2019/2/27,NA
MT,2019/2/28,NA
MT,2019/3/1,NA
MT,2019/3/2,NA
MT,2019/3/3,NA
MT,2019/3/4,NA
MT,2019/3/5,NA
MT,2019/3/6,NA
MT,2019/3/7,NA
MT,2019/3/8,NA
MT,2019/3/9,NA
MT,2019/3/10,NA
MT,2019/3/11,NA
MT,2019/3/12,NA
MT,2019/3/13,NA
MT,2019/3/14,NA
MT,2019/3/15,NA
MT,2019/3/16,NA
MT,2019/3/17,NA
MT,2019/3/18,NA
MT,2019/3/19,NA
MT,2019/3/20,NA
MT,2019/3/21,NA
MT,2019/3/22,NA
MT,2019/3/23,NA
MT,2019/3/24,NA
MT,2019/3/25,NA
MT,2019/3/26,NA
MT,2019/3/27,NA
MT,2019/3/28,NA
MT,2019/3/29,NA
MT,2019/3/30,NA
MT,2019/3/31,NA
MT,2019/4/1,NA
MT,2019/4/2,NA
MT,2019/4/3,NA
MT,2019/4/4,NA
MT,2019/4/5,NA
MT,2019/4/6,NA
MT,2019/4/7,NA
MT,2019/4/8,NA
MT,2019/4/9,NA
MT,2019/4/10,NA
MT,2019/4/11,NA
MT,2019/4/12,NA
MT,2019/4/13,NA
MT,2019/4/14,NA
MT,2019/4/15,NA
MT,2019/4/16,NA
MT,2019/4/17,NA
MT,2019/4/18,NA
MT,2019/4/19,NA
MT,2019/4/20,NA
MT,2019/4/21,NA
MT,2019/4/22,NA
MT,2019/4/23,NA
MT,2019/4/24,NA
MT,2019/4/25,NA
MT,2019/4/26,NA
MT,2019/4/27,NA
MT,2019/4/28,NA
MT,2019/4/29,NA
MT,2019/4/30,NA
MT,2019/5/1,NA
MT,2019/5/2,NA
MT,2019/5/3,NA
MT,2019/5/4,NA
MT,2019/5/5,NA
MT,2019/5/6,NA
MT,2019/5/7,NA
MT,2019/5/8,NA
MT,2019/5/9,NA
MT,2019/5/10,NA
MT,2019/5/11,NA
MT,2019/5/12,NA
MT,2019/5/13,NA
MT,2019/5/14,NA
MT,2019/5/15,NA
MT,2019/5/16,NA
MT,2019/5/17,NA
MT,2019/5/18,NA
MT,2019/5/19,NA
MT,2019/5/20,NA
MT,2019/5/21,NA
MT,2019/5/22,NA
MT,2019/5/23,NA
MT,2019/5/24,NA
MT,2019/5/25,NA
MT,2019/5/26,NA
MT,2019/5/27,NA
MT,2019/5/28,NA
MT,2019/5/29,NA
MT,2019/5/30,NA
MT,2019/5/31,NA
MT,2019/6/1,NA
MT,2019/6/2,NA
MT,2019/6/3,NA
MT,2019/6/4,NA
MT,2019/6/5,NA
MT,2019/6/6,NA
MT,2019/6/7,NA
MT,2019/6/8,NA
MT,2019/6/9,NA
MT,2019/6/10,NA
MT,2019/6/11,NA
MT,2019/6/12,NA
MT,2019/6/13,NA
MT,2019/6/14,NA
MT,2019/6/15,NA
MT,2019/6/16,NA
MT,2019/6/17,NA
MT,2019/6/18,NA
MT,2019/6/19,NA
MT,2019/6/20,NA
MT,2019/6/21,NA
MT,2019/6/22,NA
MT,2019/6/23,NA
MT,2019/6/24,NA
MT,2019/6/25,NA
MT,2019/6/26,NA
MT,2019/6/27,NA
MT,2019/6/28,NA
MT,2019/6/29,NA
MT,2019/6/30,NA
MT,2019/7/1,NA
MT,2019/7/2,NA
MT,2019/7/3,NA
MT,2019/7/4,NA
MT,2019/7/5,NA
MT,2019/7/6,NA
MT,2019/7/7,NA
MT,2019/7/8,NA
MT,2019/7/9,NA
MT,2019/7/10,NA
MT,2019/7/11,NA
MT,2019/7/12,NA
MT,2019/7/13,NA
MT,2019/7/14,NA
MT,2019/7/15,NA
MT,2019/7/16,NA
MT,2019/7/17,NA
MT,2019/7/18,NA
MT,2019/7/19,NA
MT,2019/7/20,NA
MT,2019/7/21,NA
MT,2019/7/22,NA
MT,2019/7/23,NA
MT,2019/7/24,NA
MT,2019/7/25,NA
MT,2019/7/26,NA
MT,2019/7/27,NA
MT,2019/7/28,NA
MT,2019/7/29,NA
MT,2019/7/30,NA
MT,2019/7/31,NA
MT,2019/8/1,NA
MT,2019/8/2,NA
MT,2019/8/3,NA
MT,2019/8/4,NA
MT,2019/8/5,NA
MT,2019/8/6,NA
MT,2019/8/7,NA
MT,2019/8/8,NA
MT,2019/8/9,NA
MT,2019/8/10,NA
MT,2019/8/11,NA
MT,2019/8/12,NA
MT,2019/8/13,NA
MT,2019/8/14,NA
MT,2019/8/15,NA
MT,2019/8/16,NA
MT,2019/8/17,NA
MT,2019/8/18,NA
MT,2019/8/19,NA
MT,2019/8/20,NA
MT,2019/8/21,NA
MT,2019/8/22,NA
MT,2019/8/23,NA
MT,2019/8/24,NA
MT,2019/8/25,NA
MT,2019/8/26,NA
MT,2019/8/27,NA
MT,2019/8/28,NA
MT,2019/8/29,NA
MT,2019/8/30,NA
MT,2019/8/31,NA
MT,2019/9/1,NA
MT,2019/9/2,NA
MT,2019/9/3,NA
MT,2019/9/4,NA
MT,2019/9/5,NA
MT,2019/9/6,NA
MT,2019/9/7,NA
MT,2019/9/8,NA
MT,2019/9/9,NA
MT,2019/9/10,NA
MT,2019/9/11,NA
MT,2019/9/12,NA
MT,2019/9/13,NA
MT,2019/9/14,NA
MT,2019/9/15,NA
MT,2019/9/16,NA
MT,2019/9/17,NA
MT,2019/9/18,NA
MT,2019/9/19,NA
MT,2019/9/20,NA
MT,2019/9/21,NA
MT,2019/9/22,NA
MT,2019/9/23,NA
MT,2019/9/24,NA
MT,2019/9/25,NA
MT,2019/9/26,NA
MT,2019/9/27,NA
MT,2019/9/28,NA
MT,2019/9/29,NA
MT,2019/9/30,NA
MT,2019/10/1,NA
MT,2019/10/2,NA
MT,2019/10/3,NA
MT,2019/10/4,NA
MT,2019/10/5,NA
MT,2019/10/6,NA
MT,2019/10/7,NA
MT,2019/10/8,NA
MT,2019/10/9,NA
MT,2019/10/10,NA
MT,2019/10/11,NA
MT,2019/10/12,NA
MT,2019/10/13,NA
MT,2019/10/14,NA
MT,2019/10/15,NA
MT,2019/10/16,NA
MT,2019/10/17,NA
MT,2019/10/18,NA
MT,2019/10/19,NA
MT,2019/10/20,NA
MT,2019/10/21,NA
MT,2019/10/22,NA
MT,2019/10/23,NA
MT,2019/10/24,NA
MT,2019/10/25,NA
MT,2019/10/26,NA
MT,2019/10/27,NA
MT,2019/10/28,NA
MT,2019/10/29,NA
MT,2019/10/30,NA
MT,2019/10/31,NA
MT,2019/11/1,NA
MT,2019/11/2,NA
MT,2019/11/3,NA
MT,2019/11/4,NA
MT,2019/11/5,NA
MT,2019/11/6,NA
MT,2019/11/7,NA
MT,2019/11/8,NA
MT,2019/11/9,NA
MT,2019/11/10,NA
MT,2019/11/11,NA
MT,2019/11/12,NA
MT,2019/11/13,NA
MT,2019/11/14,NA
MT,2019/11/15,NA
MT,2019/11/16,NA
MT,2019/11/17,NA
MT,2019/11/18,NA
MT,2019/11/19,NA
MT,2019/11/20,NA
MT,2019/11/21,NA
MT,2019/11/22,NA
MT,2019/11/23,NA
MT,2019/11/24,NA
MT,2019/11/25,NA
MT,2019/11/26,NA
MT,2019/11/27,NA
MT,2019/11/28,NA
MT,2019/11/29,NA
MT,2019/11/30,NA
MT,2019/12/1,NA
MT,2019/12/2,NA
MT,2019/12/3,NA
MT,2019/12/4,NA
MT,2019/12/5,NA
MT,2019/12/6,NA
MT,2019/12/7,NA
MT,2019/12/8,NA
MT,2019/12/9,NA
MT,2019/12/10,NA
MT,2019/12/11,NA
MT,2019/12/12,NA
MT,2019/12/13,NA
MT,2019/12/14,NA
MT,2019/12/15,NA
MT,2019/12/16,NA
MT,2019/12/17,NA
MT,2019/12/18,NA
MT,2019/12/19,NA
MT,2019/12/20,NA
MT,2019/12/21,NA
MT,2019/12/22,NA
MT,2019/12/23,NA
MT,2019/12/24,NA
MT,2019/12/25,NA
MT,2019/12/26,NA
MT,2019/12/27,NA
MT,2019/12/28,NA
MT,2019/12/29,NA
MT,2019/12/30,NA
MT,2019/12/31,NA
MT,2020/1/1,1527232
MT,2020/1/2,1630260
MT,2020/1/3,1639920
MT,2020/1/4,NA
MT,2020/1/5,1546648
MT,2020/1/6,1620086
MT,2020/1/7,1635348
MT,2020/1/8,1641516
MT,2020/1/9,1630988
MT,2020/1/10,1644210
MT,2020/1/11,1588644
MT,2020/1/12,1544304
MT,2020/1/13,1607328
MT,2020/1/14,1617000
MT,2020/1/15,1618742
MT,2020/1/16,1634738
MT,2020/1/17,1642542
MT,2020/1/18,1595344
MT,2020/1/19,1550586
MT,2020/1/20,1602324
MT,2020/1/21,1629378
MT,2020/1/22,1644384
MT,2020/1/23,1630746
MT,2020/1/24,1640788
MT,2020/1/25,1600546
MT,2020/1/26,1566720
MT,2020/1/27,1621492
MT,2020/1/28,1628524
MT,2020/1/29,1625928
MT,2020/1/30,1644980
MT,2020/1/31,1665240
MT,2020/2/1,1626532
MT,2020/2/2,1582516
MT,2020/2/3,1644822
MT,2020/2/4,1658104
MT,2020/2/5,1653340
MT,2020/2/6,1657568
MT,2020/2/7,1666084
MT,2020/2/8,1612912
MT,2020/2/9,1532234
MT,2020/2/10,1655404
MT,2020/2/11,1692389
MT,2020/2/12,1670711
MT,2020/2/13,1703779
MT,2020/2/14,1708508
MT,2020/2/15,1649696
MT,2020/2/16,1601310
MT,2020/2/17,1521589
MT,2020/2/18,NA
MT,2020/2/19,NA
MT,2020/2/20,NA
MT,2020/2/21,1679304
MT,2020/2/22,NA
MT,2020/2/23,NA
MT,2020/2/24,NA
MT,2020/2/25,NA
MT,2020/2/26,NA
MT,2020/2/27,NA
MT,2020/2/28,NA
MT,2020/2/29,NA
MT,2020/3/1,1605921
MT,2020/3/2,1630637
MT,2020/3/3,1664180
MT,2020/3/4,1656532
MT,2020/3/5,1694157
MT,2020/3/6,1689287
MT,2020/3/7,1657233
MT,2020/3/8,NA
MT,2020/3/9,1641681
MT,2020/3/10,1658917
MT,2020/3/11,NA
MT,2020/3/12,1691701
MT,2020/3/13,1704750
MT,2020/3/14,1607875
MT,2020/3/15,1490218
MT,2020/3/16,1576910
MT,2020/3/17,1529459
MT,2020/3/18,1487578
MT,2020/3/19,1477797
MT,2020/3/20,1479736
MT,2020/3/21,1428537
MT,2020/3/22,NA
MT,2020/3/23,NA
MT,2020/3/24,1497336
MT,2020/3/25,NA
MT,2020/3/26,1503884
MT,2020/3/27,1516334
MT,2020/3/28,NA
MT,2020/3/29,NA
MT,2020/3/30,1490698
MT,2020/3/31,1480942
MT,2020/4/1,NA
MT,2020/4/2,NA
MT,2020/4/3,NA
MT,2020/4/4,NA
MT,2020/4/5,NA
MT,2020/4/6,NA
MT,2020/4/7,NA
MT,2020/4/8,NA
MT,2020/4/9,1488812
MT,2020/4/10,NA
MT,2020/4/11,NA
MT,2020/4/12,NA
MT,2020/4/13,NA
MT,2020/4/14,NA
MT,2020/4/15,NA
MT,2020/4/16,NA
MT,2020/4/17,NA
MT,2020/4/18,1479673
MT,2020/4/19,NA
MT,2020/4/20,NA
MT,2020/4/21,NA
MT,2020/4/22,1502166
MT,2020/4/23,1503460
MT,2020/4/24,1521000
MT,2020/4/25,NA
MT,2020/4/26,NA
MT,2020/4/27,NA
MT,2020/4/28,NA
MT,2020/4/29,NA
MT,2020/4/30,NA
MT,2020/5/1,NA
MT,2020/5/2,NA
MT,2020/5/3,NA
MT,2020/5/4,NA
MT,2020/5/5,NA
MT,2020/5/6,NA
MT,2020/5/7,NA
MT,2020/5/8,NA
MT,2020/5/9,NA
MT,2020/5/10,NA
MT,2020/5/11,1589260
MT,2020/5/12,1597676
MT,2020/5/13,1595496
MT,2020/5/14,1617440
MT,2020/5/15,1604608
MT,2020/5/16,1582818
MT,2020/5/17,NA
MT,2020/5/18,NA
MT,2020/5/19,1654698
MT,2020/5/20,1666536
MT,2020/5/21,NA
MT,2020/5/22,NA
MT,2020/5/23,NA
MT,2020/5/24,1576484
MT,2020/5/25,1591620
MT,2020/5/26,1629558
MT,2020/5/27,1641196
MT,2020/5/28,NA
MT,2020/5/29,NA
MT,2020/5/30,NA
MT,2020/5/31,1560540
MT,2020/6/1,1613510
MT,2020/6/2,1600638
MT,2020/6/3,1638180
MT,2020/6/4,1639918
MT,2020/6/5,1638540
MT,2020/6/6,1563096
MT,2020/6/7,1604775
MT,2020/6/8,1659520
MT,2020/6/9,1613022
MT,2020/6/10,1610332
MT,2020/6/11,1638570
MT,2020/6/12,1633346
MT,2020/6/13,1610510
MT,2020/6/14,1545592
MT,2020/6/15,1586606
MT,2020/6/16,1594038
MT,2020/6/17,1599516
MT,2020/6/18,1601966
MT,2020/6/19,1609452
MT,2020/6/20,1568406
MT,2020/6/21,1558396
MT,2020/6/22,1605164
MT,2020/6/23,1623048
MT,2020/6/24,1595334
MT,2020/6/25,1616164
MT,2020/6/26,1609520
MT,2020/6/27,1582804
MT,2020/6/28,NA
MT,2020/6/29,NA
MT,2020/6/30,NA
MT,2020/7/1,NA
MT,2020/7/2,NA
MT,2020/7/3,NA
MT,2020/7/4,NA
MT,2020/7/5,NA
NC,2019/1/1,16117314
NC,2019/1/2,17135684
NC,2019/1/3,17032206
NC,2019/1/4,17076174
NC,2019/1/5,16924700
NC,2019/1/6,16801816
NC,2019/1/7,17031538
NC,2019/1/8,17026940
NC,2019/1/9,17084230
NC,2019/1/10,17127682
NC,2019/1/11,17212348
NC,2019/1/12,17046394
NC,2019/1/13,16734930
NC,2019/1/14,17115140
NC,2019/1/15,17114096
NC,2019/1/16,17152490
NC,2019/1/17,17163964
NC,2019/1/18,17156012
NC,2019/1/19,17011204
NC,2019/1/20,16844106
NC,2019/1/21,16951844
NC,2019/1/22,17134284
NC,2019/1/23,17196988
NC,2019/1/24,17188432
NC,2019/1/25,17222564
NC,2019/1/26,17039080
NC,2019/1/27,16788068
NC,2019/1/28,17124166
NC,2019/1/29,17192006
NC,2019/1/30,17118566
NC,2019/1/31,17151958
NC,2019/2/1,17234842
NC,2019/2/2,17014202
NC,2019/2/3,16883374
NC,2019/2/4,17163978
NC,2019/2/5,17120760
NC,2019/2/6,17228270
NC,2019/2/7,17269392
NC,2019/2/8,17342654
NC,2019/2/9,17139992
NC,2019/2/10,16860190
NC,2019/2/11,17141202
NC,2019/2/12,17186578
NC,2019/2/13,17179826
NC,2019/2/14,17284400
NC,2019/2/15,17296386
NC,2019/2/16,17069886
NC,2019/2/17,16806882
NC,2019/2/18,17094432
NC,2019/2/19,17215908
NC,2019/2/20,17131804
NC,2019/2/21,17179254
NC,2019/2/22,17318994
NC,2019/2/23,17028806
NC,2019/2/24,16967640
NC,2019/2/25,17244232
NC,2019/2/26,17253462
NC,2019/2/27,17297134
NC,2019/2/28,17303482
NC,2019/3/1,17343208
NC,2019/3/2,17105256
NC,2019/3/3,16837590
NC,2019/3/4,17084570
NC,2019/3/5,17159188
NC,2019/3/6,17211536
NC,2019/3/7,17431726
NC,2019/3/8,17251646
NC,2019/3/9,16998708
NC,2019/3/10,16948644
NC,2019/3/11,17230494
NC,2019/3/12,17254588
NC,2019/3/13,17250652
NC,2019/3/14,17247884
NC,2019/3/15,17395120
NC,2019/3/16,17116214
NC,2019/3/17,17359836
NC,2019/3/18,17632594
NC,2019/3/19,17593834
NC,2019/3/20,16970890
NC,2019/3/21,16964586
NC,2019/3/22,17037348
NC,2019/3/23,16830620
NC,2019/3/24,16857536
NC,2019/3/25,17124916
NC,2019/3/26,17183252
NC,2019/3/27,17245742
NC,2019/3/28,17306236
NC,2019/3/29,17286358
NC,2019/3/30,17085376
NC,2019/3/31,16865758
NC,2019/4/1,16972792
NC,2019/4/2,17180530
NC,2019/4/3,17193348
NC,2019/4/4,17270620
NC,2019/4/5,17246722
NC,2019/4/6,17102264
NC,2019/4/7,16822148
NC,2019/4/8,17157474
NC,2019/4/9,17158760
NC,2019/4/10,17172766
NC,2019/4/11,17087448
NC,2019/4/12,17203786
NC,2019/4/13,16863296
NC,2019/4/14,16660808
NC,2019/4/15,16971950
NC,2019/4/16,17123234
NC,2019/4/17,17076508
NC,2019/4/18,17068126
NC,2019/4/19,16961338
NC,2019/4/20,16841588
NC,2019/4/21,16705666
NC,2019/4/22,17204154
NC,2019/4/23,17438026
NC,2019/4/24,17449762
NC,2019/4/25,17520912
NC,2019/4/26,17521554
NC,2019/4/27,17201642
NC,2019/4/28,17270206
NC,2019/4/29,17525556
NC,2019/4/30,17578042
NC,2019/5/1,17491448
NC,2019/5/2,17437078
NC,2019/5/3,17383332
NC,2019/5/4,17190220
NC,2019/5/5,17009154
NC,2019/5/6,17314756
NC,2019/5/7,17394492
NC,2019/5/8,17399732
NC,2019/5/9,17438518
NC,2019/5/10,17533820
NC,2019/5/11,17315488
NC,2019/5/12,17204270
NC,2019/5/13,17392908
NC,2019/5/14,17446054
NC,2019/5/15,17482630
NC,2019/5/16,17525408
NC,2019/5/17,17566668
NC,2019/5/18,17334042
NC,2019/5/19,17221868
NC,2019/5/20,17429676
NC,2019/5/21,17469268
NC,2019/5/22,17523324
NC,2019/5/23,17513240
NC,2019/5/24,17596154
NC,2019/5/25,17354042
NC,2019/5/26,17190464
NC,2019/5/27,17143426
NC,2019/5/28,17413636
NC,2019/5/29,17457658
NC,2019/5/30,17471162
NC,2019/5/31,17643778
NC,2019/6/1,17309496
NC,2019/6/2,17024714
NC,2019/6/3,17357760
NC,2019/6/4,17349606
NC,2019/6/5,17386046
NC,2019/6/6,17399920
NC,2019/6/7,17430832
NC,2019/6/8,17194382
NC,2019/6/9,16895376
NC,2019/6/10,17196034
NC,2019/6/11,17233920
NC,2019/6/12,17287914
NC,2019/6/13,17322684
NC,2019/6/14,17451388
NC,2019/6/15,17311332
NC,2019/6/16,17110294
NC,2019/6/17,17305582
NC,2019/6/18,17329176
NC,2019/6/19,17318290
NC,2019/6/20,17365222
NC,2019/6/21,17406908
NC,2019/6/22,17187882
NC,2019/6/23,17472102
NC,2019/6/24,17561126
NC,2019/6/25,17367898
NC,2019/6/26,17357506
NC,2019/6/27,17400754
NC,2019/6/28,17476696
NC,2019/6/29,17281250
NC,2019/6/30,17083060
NC,2019/7/1,17387344
NC,2019/7/2,17439376
NC,2019/7/3,17473388
NC,2019/7/4,17166936
NC,2019/7/5,17413316
NC,2019/7/6,17290776
NC,2019/7/7,17094940
NC,2019/7/8,17376346
NC,2019/7/9,17373736
NC,2019/7/10,17394368
NC,2019/7/11,17419850
NC,2019/7/12,17486372
NC,2019/7/13,17307518
NC,2019/7/14,17209422
NC,2019/7/15,17524966
NC,2019/7/16,17505690
NC,2019/7/17,17486150
NC,2019/7/18,17497200
NC,2019/7/19,17515554
NC,2019/7/20,17364906
NC,2019/7/21,17177542
NC,2019/7/22,17360946
NC,2019/7/23,17333208
NC,2019/7/24,17239384
NC,2019/7/25,17327466
NC,2019/7/26,17437266
NC,2019/7/27,17248956
NC,2019/7/28,17001842
NC,2019/7/29,17342020
NC,2019/7/30,17271478
NC,2019/7/31,17338034
NC,2019/8/1,17442566
NC,2019/8/2,17495342
NC,2019/8/3,17221728
NC,2019/8/4,17032638
NC,2019/8/5,17260086
NC,2019/8/6,17183994
NC,2019/8/7,17147822
NC,2019/8/8,17209758
NC,2019/8/9,17798428
NC,2019/8/10,17508812
NC,2019/8/11,17105252
NC,2019/8/12,17252220
NC,2019/8/13,17268312
NC,2019/8/14,17345060
NC,2019/8/15,17289132
NC,2019/8/16,17803380
NC,2019/8/17,17660508
NC,2019/8/18,17284020
NC,2019/8/19,17520752
NC,2019/8/20,17366564
NC,2019/8/21,17416858
NC,2019/8/22,17504496
NC,2019/8/23,17378010
NC,2019/8/24,17207828
NC,2019/8/25,17307228
NC,2019/8/26,17496042
NC,2019/8/27,17544678
NC,2019/8/28,17540040
NC,2019/8/29,17449802
NC,2019/8/30,17595222
NC,2019/8/31,17190498
NC,2019/9/1,16932520
NC,2019/9/2,16858082
NC,2019/9/3,17329944
NC,2019/9/4,17375098
NC,2019/9/5,17161018
NC,2019/9/6,17135638
NC,2019/9/7,17098476
NC,2019/9/8,16782174
NC,2019/9/9,17271564
NC,2019/9/10,17387688
NC,2019/9/11,17442390
NC,2019/9/12,17393600
NC,2019/9/13,17561164
NC,2019/9/14,17245912
NC,2019/9/15,17045026
NC,2019/9/16,17312656
NC,2019/9/17,17334034
NC,2019/9/18,17373066
NC,2019/9/19,17386332
NC,2019/9/20,17311170
NC,2019/9/21,17079016
NC,2019/9/22,16949604
NC,2019/9/23,17159108
NC,2019/9/24,17241886
NC,2019/9/25,17241896
NC,2019/9/26,17246348
NC,2019/9/27,17274854
NC,2019/9/28,17004932
NC,2019/9/29,17152368
NC,2019/9/30,16927910
NC,2019/10/1,17532396
NC,2019/10/2,17312496
NC,2019/10/3,16816678
NC,2019/10/4,16640014
NC,2019/10/5,16496838
NC,2019/10/6,NA
NC,2019/10/7,17134716
NC,2019/10/8,17220644
NC,2019/10/9,17144602
NC,2019/10/10,17754476
NC,2019/10/11,17632524
NC,2019/10/12,17379216
NC,2019/10/13,17252510
NC,2019/10/14,17580292
NC,2019/10/15,17132578
NC,2019/10/16,16986196
NC,2019/10/17,17057206
NC,2019/10/18,17196160
NC,2019/10/19,16889004
NC,2019/10/20,16617824
NC,2019/10/21,17043474
NC,2019/10/22,16991510
NC,2019/10/23,17076260
NC,2019/10/24,17322126
NC,2019/10/25,17400598
NC,2019/10/26,16959242
NC,2019/10/27,16604056
NC,2019/10/28,17096114
NC,2019/10/29,17102554
NC,2019/10/30,16305798
NC,2019/10/31,17284724
NC,2019/11/1,17376252
NC,2019/11/2,16942960
NC,2019/11/3,16685652
NC,2019/11/4,17126602
NC,2019/11/5,17092634
NC,2019/11/6,17109254
NC,2019/11/7,17171692
NC,2019/11/8,17190566
NC,2019/11/9,16748598
NC,2019/11/10,16762002
NC,2019/11/11,16962134
NC,2019/11/12,17083584
NC,2019/11/13,17181154
NC,2019/11/14,17228894
NC,2019/11/15,17244580
NC,2019/11/16,16534546
NC,2019/11/17,16684096
NC,2019/11/18,17246128
NC,2019/11/19,16811716
NC,2019/11/20,17248392
NC,2019/11/21,17256342
NC,2019/11/22,17349362
NC,2019/11/23,NA
NC,2019/11/24,16633190
NC,2019/11/25,17198012
NC,2019/11/26,17313002
NC,2019/11/27,17289988
NC,2019/11/28,16577066
NC,2019/11/29,17023234
NC,2019/11/30,16819014
NC,2019/12/1,16528768
NC,2019/12/2,17102042
NC,2019/12/3,17151202
NC,2019/12/4,17154710
NC,2019/12/5,17180284
NC,2019/12/6,17210918
NC,2019/12/7,16806772
NC,2019/12/8,16479618
NC,2019/12/9,16762464
NC,2019/12/10,17176980
NC,2019/12/11,17151678
NC,2019/12/12,17267352
NC,2019/12/13,17196988
NC,2019/12/14,16823016
NC,2019/12/15,16684752
NC,2019/12/16,17209438
NC,2019/12/17,17018930
NC,2019/12/18,17274006
NC,2019/12/19,16795846
NC,2019/12/20,17373372
NC,2019/12/21,16968242
NC,2019/12/22,16854840
NC,2019/12/23,17055920
NC,2019/12/24,16917840
NC,2019/12/25,16291696
NC,2019/12/26,16688164
NC,2019/12/27,16886320
NC,2019/12/28,16637218
NC,2019/12/29,15753614
NC,2019/12/30,16499346
NC,2019/12/31,17225962
NC,2020/1/1,16011294
NC,2020/1/2,16826698
NC,2020/1/3,16902710
NC,2020/1/4,16467254
NC,2020/1/5,16184882
NC,2020/1/6,16883194
NC,2020/1/7,16969992
NC,2020/1/8,17062950
NC,2020/1/9,17056446
NC,2020/1/10,17158624
NC,2020/1/11,16646172
NC,2020/1/12,16316670
NC,2020/1/13,16899242
NC,2020/1/14,16984662
NC,2020/1/15,17035318
NC,2020/1/16,17094136
NC,2020/1/17,17159664
NC,2020/1/18,16632672
NC,2020/1/19,16308304
NC,2020/1/20,16605218
NC,2020/1/21,16893694
NC,2020/1/22,17060348
NC,2020/1/23,16977358
NC,2020/1/24,17039068
NC,2020/1/25,16668950
NC,2020/1/26,16417204
NC,2020/1/27,16971034
NC,2020/1/28,17038720
NC,2020/1/29,16979686
NC,2020/1/30,17040266
NC,2020/1/31,17136268
NC,2020/2/1,16766042
NC,2020/2/2,16436422
NC,2020/2/3,17102870
NC,2020/2/4,17165846
NC,2020/2/5,17125122
NC,2020/2/6,17060890
NC,2020/2/7,17293926
NC,2020/2/8,16680086
NC,2020/2/9,16086797
NC,2020/2/10,17156169
NC,2020/2/11,17371301
NC,2020/2/12,17427895
NC,2020/2/13,17531069
NC,2020/2/14,17611786
NC,2020/2/15,17048409
NC,2020/2/16,16447616
NC,2020/2/17,16324413
NC,2020/2/18,17295649
NC,2020/2/19,17317518
NC,2020/2/20,16769924
NC,2020/2/21,16896348
NC,2020/2/22,16887746
NC,2020/2/23,16510861
NC,2020/2/24,17303006
NC,2020/2/25,17561477
NC,2020/2/26,16989492
NC,2020/2/27,17593295
NC,2020/2/28,17654112
NC,2020/2/29,17291942
NC,2020/3/1,16573767
NC,2020/3/2,17166909
NC,2020/3/3,17394189
NC,2020/3/4,17304982
NC,2020/3/5,17557502
NC,2020/3/6,17387471
NC,2020/3/7,17053335
NC,2020/3/8,16577687
NC,2020/3/9,17029971
NC,2020/3/10,17091283
NC,2020/3/11,17210991
NC,2020/3/12,17063801
NC,2020/3/13,17264731
NC,2020/3/14,16364442
NC,2020/3/15,15592786
NC,2020/3/16,16285105
NC,2020/3/17,15841037
NC,2020/3/18,15572368
NC,2020/3/19,15528922
NC,2020/3/20,15728844
NC,2020/3/21,15059482
NC,2020/3/22,15063948
NC,2020/3/23,15658200
NC,2020/3/24,15620928
NC,2020/3/25,15640392
NC,2020/3/26,15581060
NC,2020/3/27,15636574
NC,2020/3/28,15259082
NC,2020/3/29,14895846
NC,2020/3/30,15675134
NC,2020/3/31,15343646
NC,2020/4/1,15402392
NC,2020/4/2,15426122
NC,2020/4/3,15614946
NC,2020/4/4,15104232
NC,2020/4/5,14954660
NC,2020/4/6,15585656
NC,2020/4/7,15434914
NC,2020/4/8,15450754
NC,2020/4/9,15406382
NC,2020/4/10,15686114
NC,2020/4/11,15627618
NC,2020/4/12,14544618
NC,2020/4/13,15278926
NC,2020/4/14,15833763
NC,2020/4/15,15957596
NC,2020/4/16,15716781
NC,2020/4/17,16163279
NC,2020/4/18,15640737
NC,2020/4/19,15401415
NC,2020/4/20,15760766
NC,2020/4/21,15795794
NC,2020/4/22,15877924
NC,2020/4/23,15769548
NC,2020/4/24,16036230
NC,2020/4/25,15583098
NC,2020/4/26,15294926
NC,2020/4/27,15991100
NC,2020/4/28,16033166
NC,2020/4/29,15949800
NC,2020/4/30,15869090
NC,2020/5/1,16260662
NC,2020/5/2,16000846
NC,2020/5/3,15574196
NC,2020/5/4,16073844
NC,2020/5/5,16098584
NC,2020/5/6,16112154
NC,2020/5/7,16284960
NC,2020/5/8,16260270
NC,2020/5/9,16064732
NC,2020/5/10,15840414
NC,2020/5/11,16641820
NC,2020/5/12,16709428
NC,2020/5/13,16599474
NC,2020/5/14,16689714
NC,2020/5/15,16711158
NC,2020/5/16,16497276
NC,2020/5/17,16653160
NC,2020/5/18,17178260
NC,2020/5/19,16993698
NC,2020/5/20,17040724
NC,2020/5/21,17218372
NC,2020/5/22,17548862
NC,2020/5/23,17141786
NC,2020/5/24,16245630
NC,2020/5/25,16247522
NC,2020/5/26,16735144
NC,2020/5/27,16586080
NC,2020/5/28,16568542
NC,2020/5/29,16163738
NC,2020/5/30,16073858
NC,2020/5/31,16003066
NC,2020/6/1,16661570
